username,d_strength,week
Jackson Taylor,-3.849103818811308,30
Jacob Hamilton,14.889085035764595,30
Jason Ortiz,6.730785591671882,30
Joanne Vasquez,2.525483855612265,30
Joshua Anderson,5.853894070861642,30
Kayla Collins,-9.53979636030456,30
Kelly Smith,3.054957677030721,30
Kimberly Rodriguez,2.300922137194604,30
Matthew Johnson,-3.142881715172102,30
Michelle Cooper,3.391230626305422,30
Nicole Matthews,11.309784595216783,30
Patricia Rodriguez,-2.879545797568511,30
Paul Russell,0.1993948135105903,30
Ricky Goodman,0.8409913354897753,30
Robert Martinez,0.29571845129913044,30
Robin Freeman,3.2970495280955276,30
Sandra Booth,-0.9153743072476175,30
Sarah Duffy,5.558663262520518,30
Susan Miller,-5.027674521756259,30
Tammy Chaney,-8.125933988784823,30
Amy Davis,-7.121717599990728,31
Angela Robinson,3.9073071378560016,31
Carol Harris,4.730398485070545,31
Cassandra Bauer,0.3282238090770093,31
Christopher Stephens,8.750397815909658,31
Cynthia Snyder,6.85256866132984,31
Diana Smith,9.612250866411443,31
Dylan Henderson,-1.791868720146212,31
Dylan Ortiz,18.704042049436296,31
Ebony Beck,11.068092467717875,31
Edward Murphy,-7.787407382106451,31
Elizabeth Hall,6.971506250561369,31
Elizabeth Hansen,6.800635515803849,31
Emily Wiley,-2.7145578842138463,31
Holly Henderson,-10.480702665864648,31
Holly Sanford,3.6585970606440092,31
Jackson Taylor,-1.1721508240874314,31
Jacob Hamilton,-8.807021244789787,31
Jason Ortiz,-7.253671114922504,31
Jennifer Patton,-1.4737527229136802,31
Joanne Vasquez,-3.8579976469978945,31
Joshua Anderson,0.5196726797644615,31
Karen Williams,-16.876365135816624,31
Kayla Collins,12.050554036622884,31
Kelly Smith,2.5556471072901914,31
Kimberly Rodriguez,1.5233300680496953,31
Matthew Johnson,11.294022149735312,31
Michelle Cooper,-0.2567207110396623,31
Patricia Rodriguez,0.7526526479252915,31
Paul Russell,-1.090375600637536,31
Ricky Goodman,2.4274491195671217,31
Robert Martinez,3.105355447296482,31
Robin Freeman,-4.554498901728472,31
Sandra Booth,-2.4914496365496603,31
Sarah Duffy,-8.786875520654299,31
Susan Miller,2.8042431218684882,31
Tammy Chaney,-2.2281594544027428,31
Amanda Campos,6.307373736890341,32
Amy Davis,6.943034759327542,32
Angela Robinson,10.20778608326409,32
Carol Harris,-0.6561912789717823,32
Cynthia Snyder,-8.528827504406856,32
Diana Smith,-0.7924592984188337,32
Dylan Henderson,7.88887124674897,32
Dylan Ortiz,-4.8352183694507715,32
Ebony Beck,5.117579062827403,32
Edward Murphy,5.999303627740133,32
Elizabeth Hall,3.5148347082693405,32
Elizabeth Hansen,-2.754047897614239,32
Emily Wiley,22.301566497638298,32
Holly Henderson,0.3312149397111277,32
Holly Sanford,0.4457684747974966,32
Jackson Taylor,2.571044401821027,32
Jacob Hamilton,-6.921139097698685,32
Jacqueline Mccarthy,-3.281164077152539,32
Jason Ortiz,-4.859550851562155,32
Jennifer Patton,1.2927856912860207,32
Joanne Vasquez,-1.3298882128043772,32
Joshua Anderson,8.096297636110904,32
Kayla Collins,-8.254407153374089,32
Kelly Smith,-4.529662463906142,32
Kimberly Rodriguez,-1.984775045164561,32
Matthew Rangel,3.2674552306730433,32
Michael Smith,3.4763962153694266,32
Michelle Cooper,2.636772651431663,32
Patricia Rodriguez,0.5489673101631034,32
Ricky Goodman,-5.884889548406804,32
Robert Martinez,3.337897713317851,32
Robin Freeman,12.946857008974654,32
Sandra Booth,2.0587791500519543,32
Sarah Duffy,8.155750358816142,32
Sean Santiago,6.879865546583929,32
Susan Miller,0.8599684197468811,32
Tammy Chaney,12.060162467201124,32
Amanda Campos,1.6413232285231416,33
Amy Davis,1.4352412309904068,33
Angela Robinson,-13.717193368143256,33
Brian Flowers,-6.36880796311323,33
Carol Harris,0.3069577309782332,33
Cynthia Snyder,8.841541373276442,33
Diana Smith,6.399669309465935,33
Dwayne Love,3.4861083362811485,33
Dylan Henderson,1.7329465175471555,33
Dylan Ortiz,-0.230170743279821,33
Ebony Beck,-8.164722984877194,33
Edward Murphy,-1.9880256604589235,33
Elizabeth Hall,-0.3323700508588061,33
Elizabeth Hansen,0.6023858823709674,33
Emily Wiley,-21.74162457043939,33
Holly Henderson,-1.1186425183524769,33
Holly Sanford,-2.567028985361979,33
Jackson Taylor,-4.608110963693846,33
Jacob Hamilton,5.222412037431866,33
Jacqueline Mccarthy,-3.9931168594116784,33
Jason Ortiz,-0.3307564340919029,33
Jennifer Patton,-12.042565843948339,33
Joanne Vasquez,3.374387128349724,33
Joshua Anderson,3.9361626834525083,33
Kayla Collins,-0.17967275305350938,33
Kelly Smith,-4.523563774784499,33
Kimberly Rodriguez,6.226744515482018,33
Matthew Rangel,2.852162637353608,33
Michael Smith,0.41518848783861984,33
Michelle Cooper,-0.5154897091906676,33
Nicole Matthews,-7.134834027736758,33
Patricia Rodriguez,-1.679260446353986,33
Ricky Goodman,9.17950497654148,33
Robert Martinez,-2.0700799751543926,33
Robin Freeman,-16.314960983330117,33
Sandra Booth,1.0941252072163081,33
Sarah Duffy,0.8737681765324652,33
Sean Santiago,-3.9329674194097066,33
Susan Miller,0.6852164295272267,33
Tammy Chaney,-13.941306739281792,33
Amanda Campos,-1.7030481186202735,34
Amy Davis,1.340946724845221,34
Angela Robinson,-2.1745236404726853,34
Brian Flowers,-5.350099627549227,34
Carol Harris,-1.3032284643767298,34
Christopher Stephens,14.632777306788746,34
Cynthia Snyder,-2.966442880720976,34
Diana Smith,-9.718777986973038,34
Dwayne Love,-2.3949360494694716,34
Dylan Henderson,-4.393153636380298,34
Dylan Ortiz,7.00460361647017,34
Ebony Beck,2.3166939613509285,34
Edward Hensley,-2.235827591184794,34
Edward Murphy,2.7852231663693487,34
Elizabeth Hall,-1.5234144407509618,34
Elizabeth Hansen,-2.8174268882497024,34
Emily Wiley,3.0920677596935846,34
Erin Roach,0.6358417255684046,34
Holly Sanford,4.303383713774558,34
Jacob Hamilton,5.810031043620967,34
Jacqueline Mccarthy,0.5328172362213444,34
Jason Ortiz,10.847854891868636,34
Jennifer Patton,12.474864431707793,34
Joanne Vasquez,-0.305113153440864,34
Joshua Anderson,-19.884164075446655,34
Karen Williams,5.947378076259248,34
Kayla Collins,-2.0673599132315275,34
Kelly Smith,1.8287200934772372,34
Kimberly Rodriguez,6.4951426707918,34
Matthew Rangel,-10.949395603119662,34
Michael Smith,-7.22413133897032,34
Michelle Cooper,0.39408104882121364,34
Nicole Matthews,-0.5303114660632531,34
Patricia Rodriguez,-0.12376204284769088,34
Paul Russell,-4.533134680599527,34
Ricky Goodman,-1.81864866179275,34
Robert Martinez,1.608382093175976,34
Robin Freeman,4.720670809872793,34
Sandra Booth,-2.510156076063865,34
Sarah Duffy,-10.089231640385982,34
Susan Miller,-2.3397649550650073,34
Tammy Chaney,-0.3998363963094178,34
Amanda Campos,-3.296191049486289,35
Amy Davis,4.222287818960552,35
Angela Robinson,3.9234237528740152,35
Brian Flowers,7.613180943542311,35
Carol Harris,-0.8764016700425898,35
Christopher Stephens,-15.44397931118381,35
Cynthia Snyder,-3.795420471874074,35
Diana Smith,-1.4384146240287095,35
Dwayne Love,0.4852469458724471,35
Dylan Henderson,1.428315753837964,35
Dylan Ortiz,-6.52975351962786,35
Ebony Beck,-8.4339393054126,35
Edward Hensley,2.6703572154825963,35
Edward Murphy,-2.15810644277947,35
Elizabeth Hall,-6.912246407094784,35
Elizabeth Hansen,4.711840974414976,35
Emily Wiley,3.71343844552748,35
Holly Sanford,-0.04340264924257298,35
Jacob Hamilton,-0.23148172875394124,35
Jacqueline Mccarthy,1.3114947048055008,35
Jason Ortiz,-1.4384248365122687,35
Jennifer Patton,-2.549361567739929,35
Joanne Vasquez,-0.4080494129270349,35
Joshua Anderson,3.909042888458366,35
Karen Williams,8.32894103464016,35
Kayla Collins,9.736569429042014,35
Kelly Smith,2.5566615594434623,35
Kimberly Rodriguez,-7.614349869320677,35
Matthew Rangel,6.179479290857849,35
Michael Smith,7.9675407606689035,35
Nicole Gilmore,4.734300062902729,35
Nicole Matthews,-5.60284146036561,35
Patricia Rodriguez,1.5759698203039036,35
Paul Russell,6.649748543412343,35
Ricky Goodman,4.7674873573450895,35
Robert Martinez,0.26724545713419445,35
Robin Freeman,2.5810936547161134,35
Sandra Booth,1.462615605708173,35
Sarah Duffy,2.2041019631887337,35
Susan Miller,0.47475161214367034,35
Tammy Chaney,2.604282041096859,35
Amanda Campos,8.47650663427563,36
Amy Davis,7.055543731092055,36
Angela Robinson,-4.841690841839686,36
Brian Flowers,-5.500910545291578,36
Carol Harris,5.00801030341939,36
Christopher Stephens,-5.835001202082928,36
Cynthia Snyder,6.943228189205442,36
Diana Smith,8.966471417622458,36
Dwayne Love,4.359733277164622,36
Dylan Henderson,-2.53816349532093,36
Dylan Ortiz,-2.014756238768392,36
Ebony Beck,4.836693945871389,36
Edward Hensley,-2.646050546475678,36
Edward Murphy,-0.497492774097438,36
Elizabeth Hall,-0.8768958663121822,36
Elizabeth Hansen,7.0391376786958055,36
Emily Wiley,-3.167431794987351,36
Holly Sanford,2.6487806592760705,36
Jacob Hamilton,3.0474124732271264,36
Jason Ortiz,6.182086581507825,36
Jennifer Patton,-3.553727288753592,36
Joanne Vasquez,2.7716884447727637,36
Joshua Anderson,4.875334605930753,36
Karen Williams,-6.889463838916868,36
Kayla Collins,-2.489758487620243,36
Kelly Smith,-1.2369059285252888,36
Kimberly Rodriguez,0.9361049200901448,36
Matthew Rangel,1.258576814870139,36
Michael Smith,3.506933323487857,36
Nicole Gilmore,4.489444985611122,36
Nicole Matthews,10.940548499286876,36
Paul Russell,0.8375138522721279,36
Robert Martinez,5.150162117726779,36
Robin Freeman,-5.238672224948459,36
Sandra Booth,6.178716757769649,36
Sarah Duffy,13.74886339485689,36
Susan Miller,3.1514389132362446,36
Tammy Chaney,6.815503692825693,36
Amanda Campos,-3.105210325698117,37
Angela Robinson,12.115641505911604,37
Brian Flowers,3.773041295577702,37
Carol Harris,1.0879234163993345,37
Cassandra Bauer,5.80489456163977,37
Christopher Stephens,17.394578427552503,37
Cynthia Snyder,1.2757882720011864,37
Diana Smith,-11.082958166946916,37
Dwayne Love,4.433366821572129,37
Dylan Henderson,0.4734505490608498,37
Dylan Ortiz,2.049019016734711,37
Ebony Beck,1.517344511354672,37
Edward Hensley,0.9243109087009103,37
Edward Murphy,2.0881091891524903,37
Elizabeth Hall,2.268402132846205,37
Elizabeth Hansen,4.346581969371957,37
Emily Wiley,8.414559569671134,37
Erin Roach,-2.1989736491027188,37
Holly Sanford,-2.603609930681081,37
Jacob Hamilton,-13.65591574199518,37
Jason Ortiz,-5.4144824084738445,37
Jennifer Patton,2.2739952968817363,37
Joanne Vasquez,-0.38256496842572574,37
Joshua Anderson,0.035844855459224334,37
Karen Williams,-7.593700308200422,37
Kayla Collins,-7.908867560322207,37
Kelly Smith,2.853473127860312,37
Kimberly Rodriguez,6.047786715784177,37
Matthew Rangel,0.6406117808001355,37
Michael Smith,-4.71757745529564,37
Michelle Cooper,-6.495839176217949,37
Nicole Gilmore,-1.6691833346056697,37
Nicole Matthews,3.9321655694234607,37
Paul Russell,-0.11812054569216102,37
Robert Martinez,-3.6478658730340427,37
Robin Freeman,11.460344570200071,37
Sandra Booth,-0.13464072527173698,37
Sarah Duffy,-15.193986132792062,37
Sean Santiago,1.8319122967421606,37
Susan Miller,-2.990795994451389,37
Tammy Chaney,0.9940274744179192,37
Amanda Campos,6.107705082894832,38
Angela Robinson,-19.77480696028576,38
Brian Flowers,-0.32399749393391275,38
Carol Harris,-4.480711955662159,38
Cynthia Snyder,-8.670904847657468,38
Diana Smith,4.943418069968409,38
Dwayne Love,-0.5427834134998193,38
Dylan Henderson,-1.0126587129726374,38
Dylan Ortiz,-5.451342863654332,38
Edward Hensley,-0.48571860515547627,38
Edward Murphy,16.199554089459333,38
Elizabeth Hall,-14.02467793006781,38
Elizabeth Hansen,-2.303503160929985,38
Emily Wiley,-1.2429700664465386,38
Erin Roach,0.6761473472527726,38
Ethan Morales,-3.1025775559903686,38
Holly Sanford,-0.17638955722608785,38
Jacob Hamilton,8.887063532124138,38
Jason Ortiz,-2.271378386322141,38
Jennifer Patton,-4.217239399323262,38
Joanne Vasquez,1.7833518476913,38
Joshua Anderson,-0.4378549862945249,38
Karen Williams,6.310738799721484,38
Kayla Collins,6.204039388847278,38
Kelly Smith,3.738658630204732,38
Kimberly Rodriguez,1.4700910940779721,38
Michael Smith,0.43538745760457687,38
Nicole Matthews,-17.017813143613225,38
Paul Russell,0.6442053203693447,38
Ricky Vasquez,3.6413223863992634,38
Robert Martinez,2.1347894858441308,38
Robin Freeman,-8.286528238771645,38
Sandra Booth,-0.03422908206221109,38
Sarah Duffy,-9.136471582383344,38
Sean Santiago,3.377653491541814,38
Tammy Chaney,4.928712198127847,38
Amanda Campos,5.00768788328876,39
Angela Robinson,-1.2438575360178987,39
Brian Flowers,2.3699411629838423,39
Carol Harris,6.568714293436528,39
Cynthia Snyder,3.474029504497558,39
Diana Smith,-0.3922187577837022,39
Dwayne Love,4.361122947415446,39
Dylan Henderson,7.793565377853334,39
Dylan Ortiz,2.781203632578034,39
Edward Hensley,-1.3019769912782628,39
Edward Murphy,-10.273410512914879,39
Elizabeth Hall,6.6933933659800005,39
Elizabeth Hansen,5.510834632015985,39
Emily Wiley,-2.726970010529989,39
Erin Roach,14.280330574511897,39
Ethan Morales,-0.1915986587708467,39
Holly Sanford,-1.7314273811979106,39
Jacob Hamilton,-0.6022406504780022,39
Jason Ortiz,-8.071452131736393,39
Jennifer Patton,8.51074882538196,39
Joanne Vasquez,-0.22227878940469026,39
Joshua Anderson,1.226763674022294,39
Karen Williams,-9.834626117396972,39
Kayla Collins,-5.775179312795505,39
Kelly Smith,-4.768310888212476,39
Kimberly Rodriguez,0.19992143425619702,39
Michael Smith,2.1671996419546673,39
Nicole Matthews,1.4865328952931094,39
Paul Russell,-2.6642339775785437,39
Ricky Vasquez,2.4059628379377465,39
Robert Martinez,-7.6727784336826375,39
Robin Freeman,2.0436966143174544,39
Sandra Booth,1.9496185765727034,39
Sarah Duffy,3.5242962669247007,39
Sean Santiago,3.6998052787029607,39
Tammy Chaney,-1.8663169746097736,39
Amanda Campos,-13.338936560735903,40
Angela Robinson,1.3691392936657252,40
Brian Flowers,6.050019293899638,40
Carol Harris,-6.713361463419851,40
Cassandra Bauer,0.10537501560991558,40
Cynthia Snyder,2.3867861030724313,40
Diana Smith,-5.498633670166996,40
Dwayne Love,-3.459175017774001,40
Dylan Henderson,-5.255324533198532,40
Dylan Ortiz,-5.653358109160699,40
Edward Hensley,3.2160046908163267,40
Elizabeth Hall,-0.2569503450256221,40
Elizabeth Hansen,-7.755300771193216,40
Emily Wiley,-3.7663760440723166,40
Erin Roach,-9.42280522877273,40
Ethan Morales,0.29924457092461765,40
Holly Sanford,-0.06406195526832192,40
Jacob Hamilton,9.384993902698184,40
Jason Ortiz,1.4353381790324633,40
Jennifer Patton,-3.9861039800419675,40
Joanne Vasquez,0.7430981560363605,40
Joshua Anderson,5.5433131324944895,40
Karen Williams,7.758913742717571,40
Kayla Collins,-1.1166497914652318,40
Kelly Smith,3.3954598663217936,40
Kimberly Rodriguez,-4.314077816957251,40
Michael Smith,-4.541073002202303,40
Nicole Gilmore,-0.553129896770514,40
Nicole Matthews,9.472310290053692,40
Paul Russell,-0.943945514982353,40
Ricky Vasquez,3.2432908114355747,40
Robert Martinez,-3.6559965600628104,40
Robin Freeman,-0.6786566976847084,40
Sandra Booth,-8.592927903997357,40
Sarah Duffy,-1.1803651760013523,40
Sean Santiago,1.5676176645425954,40
Susan Miller,2.584947189644069,40
Tammy Chaney,1.0480819233354097,40
Amanda Campos,8.280401133356932,41
Amy Davis,7.659397886817423,41
Angela Robinson,-2.2749969340165777,41
Carol Harris,-4.153877977610591,41
Christopher Stephens,4.804942838357647,41
Cynthia Snyder,0.6551583789208522,41
Diana Smith,-1.7623526155889735,41
Dwayne Love,2.0421658991691274,41
Dylan Henderson,2.8587413665982098,41
Dylan Ortiz,7.473288571398648,41
Edward Hensley,-2.0308805580524165,41
Elizabeth Hall,2.400905629315602,41
Elizabeth Hansen,2.40528879586007,41
Emily Wiley,-2.1763333600668275,41
Ethan Morales,0.007782365107182443,41
Holly Sanford,-0.6470299848335586,41
Jacob Hamilton,-1.6834895418432723,41
Jason Ortiz,6.233019203632402,41
Jennifer Patton,-3.9535394898565954,41
Joanne Vasquez,-0.05743448676193452,41
Joshua Anderson,-1.8510512988225045,41
Karen Williams,5.256827286256687,41
Kayla Collins,-1.1848376823732742,41
Kelly Smith,2.0572759119507396,41
Kimberly Rodriguez,8.641508652204621,41
Michael Smith,3.949091632802741,41
Nicole Gilmore,5.185921628005502,41
Paul Russell,1.5212446641116308,41
Ricky Goodman,2.248545402117969,41
Ricky Vasquez,0.45804900347503974,41
Robert Martinez,-0.4810323253196671,41
Robin Freeman,-4.504916450513875,41
Sandra Booth,4.411204598968489,41
Sarah Duffy,2.8425322709884497,41
Sean Santiago,-2.3103454496035027,41
Susan Miller,0.2811540791517366,41
Tammy Chaney,1.967212221262379,41
Amanda Campos,-5.298834630186477,42
Amy Davis,-8.634514165765301,42
Angela Robinson,3.366398524105847,42
Carol Harris,3.816441996760645,42
Christopher Stephens,-3.901547009702,42
Cynthia Snyder,2.2583085162628223,42
Diana Smith,6.66415480607953,42
Dylan Henderson,-3.8711327952670445,42
Dylan Ortiz,-7.312797482088868,42
Edward Hensley,0.8163253452418431,42
Elizabeth Hall,0.5952281824409056,42
Elizabeth Hansen,-1.7889294430800255,42
Emily Wiley,3.8569568950160686,42
Ethan Morales,-2.8646921042785642,42
Jacob Hamilton,-6.840057694285058,42
Jason Ortiz,-4.020911708630642,42
Jennifer Patton,3.6041503233302663,42
Joanne Vasquez,0.6114868798662414,42
Joshua Anderson,-3.002075348969484,42
Kayla Collins,9.065143895823148,42
Kelly Smith,1.4741220764957745,42
Kimberly Rodriguez,-7.603146435840898,42
Michael Mitchell,11.884141893173108,42
Michael Smith,-7.586895566680802,42
Nicole Gilmore,-0.7424293486541416,42
Paul Russell,-0.28038514906885936,42
Ricky Goodman,-0.08386649764062071,42
Ricky Vasquez,5.873539315552861,42
Robert Martinez,-0.37060961944498416,42
Robin Freeman,1.9903542149315285,42
Sandra Booth,2.1195556558656037,42
Sarah Duffy,-3.2124195021472843,42
Sean Santiago,-5.256939446881681,42
Susan Miller,0.9430110945855255,42
Tammy Chaney,6.04545515063527,42
Amanda Campos,21.078101653466184,43
Amy Davis,14.572329581880748,43
Angela Robinson,6.075221214588183,43
Carol Harris,1.4409027061657156,43
Christopher Stephens,8.764512593941355,43
Cynthia Snyder,1.872229582775482,43
Diana Smith,5.659294298384303,43
Dylan Henderson,-0.7350281025029233,43
Dylan Ortiz,3.3639806198936597,43
Edward Hensley,-2.804967344292969,43
Elizabeth Hall,-3.2517309536407026,43
Elizabeth Hansen,-1.491075143989253,43
Emily Wiley,-1.1227418438307595,43
Ethan Morales,3.96704450972533,43
Jacob Hamilton,-2.5293824885510006,43
Jason Ortiz,-2.172198204442296,43
Jennifer Patton,0.7019603902019824,43
Joanne Vasquez,-0.6030327576082968,43
Joshua Anderson,0.3269801893602491,43
Kelly Smith,-1.4758074748537737,43
Kimberly Rodriguez,-3.3516272053599323,43
Michael Mitchell,-4.490074399275706,43
Michael Smith,5.601930712794356,43
Paul Russell,0.02990096779314655,43
Ricky Goodman,1.1086091743968112,43
Ricky Vasquez,-10.907199198978208,43
Robert Martinez,-1.0138121134164777,43
Robin Freeman,0.0036711995690907884,43
Sandra Booth,-2.2885025036497737,43
Sarah Duffy,4.448787902843151,43
Sean Santiago,1.7198695104202315,43
Susan Miller,0.5576437856364436,43
Tammy Chaney,-8.86913936311236,43
Amanda Campos,-9.078457900705871,44
Amy Davis,-0.6530725852276191,44
Angela Robinson,-12.821519900930689,44
Carol Harris,6.448845875624315,44
Christopher Stephens,0.3218490245784409,44
Cynthia Snyder,-11.318613843707361,44
Diana Smith,-13.715316712800586,44
Dwayne Love,2.0785897020225192,44
Dylan Henderson,8.272103043375559,44
Dylan Ortiz,-5.742675591729174,44
Edward Hensley,-1.850289330455432,44
Elizabeth Hall,-2.88972510278019,44
Elizabeth Hansen,2.0710280510474703,44
Emily Wiley,-4.018453665775375,44
Ethan Morales,0.47357378690439234,44
Holly Sanford,5.132368254544598,44
Jacob Hamilton,-8.55129309368921,44
Jacqueline Mccarthy,1.206318249166138,44
Jason Ortiz,0.10028600385741981,44
Jennifer Patton,0.9191850022557517,44
Joanne Vasquez,2.59309676330777,44
Joshua Anderson,-1.1540888558616373,44
Kelly Smith,-0.2476989857278511,44
Kimberly Rodriguez,10.769194132662882,44
Michael Mitchell,-1.7338955928114501,44
Michael Smith,-2.253174523964212,44
Paul Russell,7.653184905920686,44
Paula Salazar,-1.3034260543847829,44
Ricky Goodman,8.529720725883152,44
Ricky Vasquez,-1.8598570641285583,44
Robert Martinez,0.17911725534110445,44
Robin Freeman,2.659373076411235,44
Sandra Booth,4.794288458496489,44
Sarah Duffy,-2.75604419812241,44
Sean Santiago,-1.1579976217052064,44
Susan Miller,0.5756116391942179,44
Tammy Chaney,-6.363514775612963,44
Amanda Campos,-14.077098340018843,45
Amy Davis,-17.40525215118938,45
Angela Robinson,7.215671423235811,45
Carol Harris,-6.582338188485238,45
Christopher Stephens,-3.3233692122153045,45
Cynthia Snyder,6.488707705887563,45
Diana Smith,14.572171135646776,45
Dwayne Love,-1.171678239409495,45
Dylan Henderson,-6.878468901789574,45
Dylan Ortiz,1.5736221172421594,45
Edward Hensley,7.241411551327289,45
Elizabeth Hall,1.0230943064857883,45
Elizabeth Hansen,-3.0886570287450965,45
Emily Wiley,1.3851112091731892,45
Ethan Morales,2.8947480402975216,45
Holly Sanford,-5.9719732825359095,45
Jacob Hamilton,1.0600310664660313,45
Jacqueline Mccarthy,0.295762934214963,45
Jason Ortiz,0.08715104074447311,45
Jennifer Patton,2.6776533609514743,45
Joanne Vasquez,4.541080087398441,45
Joshua Anderson,-4.720282716772523,45
Karen Williams,-11.698997326538695,45
Kayla Collins,21.267255091072414,45
Kelly Smith,1.783817849648095,45
Kimberly Rodriguez,-11.998275344297475,45
Michael Mitchell,-3.4458210366105675,45
Michael Smith,3.5401356157367587,45
Michelle Cooper,-0.56864056247489,45
Paul Russell,-0.669688544339845,45
Paula Salazar,13.831581713613982,45
Ricky Goodman,-7.423505985594048,45
Ricky Vasquez,13.950753103219359,45
Robert Martinez,13.00292683326159,45
Robin Freeman,-1.025465105838137,45
Sandra Booth,-3.52131647189119,45
Sarah Duffy,-3.899203894431537,45
Sean Santiago,3.726117506149457,45
Susan Miller,-3.738281892337664,45
Tammy Chaney,-2.3293973390294553,45
Amanda Campos,0.8203953991962507,46
Amy Davis,15.001631809350776,46
Angela Robinson,6.119679937494091,46
Carol Harris,3.7428374646467546,46
Cassandra Bauer,-1.489948242057757,46
Christopher Stephens,3.7321068729800047,46
Cynthia Snyder,-3.4975497120700254,46
Diana Smith,-12.581509005769242,46
Dwayne Love,2.26495450720941,46
Dylan Henderson,1.6466588931450659,46
Dylan Ortiz,0.44448298681641063,46
Edward Hensley,8.455961888279603,46
Elizabeth Hall,2.2395959463291035,46
Elizabeth Hansen,1.125651627170793,46
Emily Wiley,-1.2347938490879216,46
Ethan Morales,-0.4583070840675667,46
Holly Henderson,4.3404174674876295,46
Holly Sanford,-0.3291694655227708,46
Jacob Hamilton,0.45516551994372634,46
Jason Ortiz,7.524660511467978,46
Jennifer Patton,-3.3481659448168983,46
Joanne Vasquez,-3.928021887377774,46
Joshua Anderson,-5.86374808748792,46
Karen Williams,-13.22577207202146,46
Kayla Collins,-9.994796739672829,46
Kelly Smith,-2.1390012643203207,46
Kimberly Rodriguez,8.286730902889417,46
Michael Mitchell,7.5097258440417605,46
Michael Smith,2.3278673745302783,46
Michelle Cooper,6.798012608778045,46
Paul Russell,-6.098832184142161,46
Paula Salazar,-9.995390544886504,46
Ricky Goodman,0.010410148551507348,46
Ricky Vasquez,-13.504985984506952,46
Robert Martinez,-11.186709321227397,46
Robin Freeman,0.7235903051726709,46
Sandra Booth,-4.448992513777661,46
Sarah Duffy,0.8936705869716377,46
Sean Santiago,1.7427088672255806,46
Susan Miller,-0.5316042690574179,46
Tammy Chaney,-2.7961029296211777,46
Amanda Campos,22.092382061638197,47
Amy Davis,1.8247659947386659,47
Angela Robinson,11.450701968619207,47
Carol Harris,-3.849514411834619,47
Christopher Stephens,-2.536555868392959,47
Cynthia Snyder,6.548439413103338,47
Diana Smith,4.105386117042819,47
Dwayne Love,5.034531983352444,47
Dylan Henderson,0.6023372158640186,47
Dylan Ortiz,-2.272941690636678,47
Edward Hensley,-12.10828451753357,47
Elizabeth Hall,1.0348081057205647,47
Elizabeth Hansen,1.2339783749077107,47
Emily Wiley,1.1113848529591195,47
Ethan Morales,4.0185436163612955,47
Holly Henderson,-2.8935310295969394,47
Holly Sanford,0.4638340932235465,47
Jacob Hamilton,1.1124323498284028,47
Jason Ortiz,-11.00847657896637,47
Jennifer Patton,2.595894193911647,47
Joanne Vasquez,1.273840663909482,47
Joshua Anderson,4.010145472753109,47
Kayla Collins,-6.169170101170799,47
Kelly Smith,-1.8235876359612675,47
Kimberly Rodriguez,-2.96491514237691,47
Michael Mitchell,-2.2267200191015917,47
Michael Smith,-1.5880867933046332,47
Michelle Cooper,-2.396139522974437,47
Paul Russell,-1.045207527557853,47
Paula Salazar,2.0850463390485885,47
Ricky Goodman,-5.568094931510053,47
Ricky Vasquez,5.2797730529159175,47
Robert Martinez,9.770195027109544,47
Robin Freeman,-3.9510823188493376,47
Sandra Booth,6.369946158329512,47
Sarah Duffy,0.6290008136338159,47
Sean Santiago,6.436378587259931,47
Susan Miller,3.738078783901722,47
Tammy Chaney,5.774407774004892,47
Amanda Campos,-7.831339391063253,48
Amy Davis,-0.3008415884092557,48
Carol Harris,3.8481831674197053,48
Christopher Stephens,-9.495978361002777,48
Cynthia Snyder,-3.30757852374785,48
Diana Smith,-4.274381215247658,48
Dwayne Love,-1.6141340724269853,48
Dylan Henderson,-4.699912976461881,48
Dylan Ortiz,1.168993623255382,48
Edward Hensley,-2.7321689150080672,48
Elizabeth Hall,-2.5157918724688315,48
Elizabeth Hansen,-3.441677123233376,48
Emily Wiley,6.499372637353623,48
Ethan Morales,-3.0596555406148553,48
Holly Henderson,4.761777845195198,48
Holly Sanford,4.570662536391492,48
Jacob Hamilton,7.782839959928069,48
Jacob Walker,0.5068008176985188,48
Jason Ortiz,7.452038711445503,48
Jennifer Patton,3.4213448384947114,48
Joanne Vasquez,1.9462335479588688,48
Joshua Anderson,0.24730415908612713,48
Kayla Collins,2.8833545981804534,48
Kelly Smith,-1.8884435968743034,48
Kimberly Rodriguez,8.078681890431852,48
Michael Mitchell,1.8759969626938684,48
Michael Smith,3.9393377498331006,48
Michelle Cooper,2.7586099324400664,48
Nicole Matthews,0.3375500589216962,48
Paul Russell,0.9941559276435683,48
Paula Salazar,16.8826030880575,48
Ricky Goodman,2.1300469559175284,48
Ricky Vasquez,-2.8981111530889194,48
Robin Freeman,-2.9144116336693813,48
Sandra Booth,-4.856768469372774,48
Sarah Duffy,4.160724150006878,48
Sean Santiago,-7.116433312163693,48
Susan Miller,-1.9245576690937263,48
Tammy Chaney,-9.902136872188628,48
Amanda Campos,-7.251973032086511,49
Amy Davis,2.8204422368240856,49
Carol Harris,0.14474138883227283,49
Cassandra Bauer,-1.4299564988204239,49
Christopher Stephens,19.0141419105491,49
Cynthia Snyder,3.6023516778843216,49
Diana Smith,-1.1650256717739396,49
Dwayne Love,0.2881262741519137,49
